e,b,h2,cah1,cah2,diss,v,w,j,d_i,theta,phi,eta,n_i,j_i,rho1x,rho1y,rho1z,rho2x,rho2y,rho2z,p1x,p1y,p1z,tf
20000,4,1,0,0,0,3,0.30020744,4,30.98544113,1.585834011,5.579632317,4.800018355,0,0,-0.081793091,-0.444896624,-1.094048371,-0.081793091,-0.444896624,-1.094048371,-4.095838511,-2.579424031,-8.570657436,29600.19119
20000,4,1,0,0,0,2,2.41522138,1,31.64442612,0.524769758,3.203357083,5.425611021,0,0,0.212566636,-0.473466015,-0.942008743,0.212566636,-0.473466015,-0.942008743,0.733867203,-3.879611027,-3.999607156,15026.0076
20000,4,1,0,0,0,0,0.459109161,5,30.90724704,2.059908448,3.475360268,0.178662397,0,0,0.010223876,1.573172786,0.331275601,0.010223876,1.573172786,0.331275601,2.764157314,-0.156101652,2.463307845,11611.74604
20000,4,1,0,0,0,2,0.000233346,0,31.22851681,0.372591641,3.031351481,0.460447438,0,0,-0.09987425,1.241246683,-1.802936249,-0.09987425,1.241246683,-1.802936249,-0.127529553,0.447766526,-1.107425616,17025.92837
20000,4,1,0,0,0,2,0.256170327,7,30.58830884,1.694594618,2.010438505,1.371577114,0,0,-0.155022083,-0.29934896,-1.007707827,-0.155022083,-0.29934896,-1.007707827,1.942437562,5.993383926,-2.516143333,24668.21583
20000,4,0,0,0,0,0,0,0,30.97881394,1.74492817,2.339441329,2.367955303,0,0,1.110205891,-1.237957882,-0.982922801,1.110205891,-1.237957882,-0.982922801,11.34125181,-2.724713875,3.514523112,77229.21788
20000,4,1,0,0,0,0,0.184566196,1,30.54263789,2.473027642,3.270902361,4.724663325,0,0,-0.787475938,-1.086363484,-1.100767366,-0.787475938,-1.086363484,-1.100767366,0.118666516,-0.937284874,0.320948309,11614.8844
20000,4,1,0,0,0,0,0.144517747,2,30.28691946,1.160741881,3.132028033,2.952395289,0,0,1.114860151,-0.811764254,0.10031414,1.114860151,-0.811764254,0.10031414,1.409117242,-2.595518782,1.743547387,11217.78207
20000,4,1,0,0,0,1,0.00036665,3,30.48649533,1.957429389,0.998436254,6.099053853,0,0,0.069428835,1.886664802,-0.394302617,0.069428835,1.886664802,-0.394302617,0.649059179,3.227022477,-2.497750461,14007.01566
20000,4,1,0,0,0,1,1.508676466,4,31.82084116,0.552603942,4.912727456,0.798595354,0,0,-0.027362779,1.529651373,-0.858843302,-0.027362779,1.529651373,-0.858843302,0.183614944,-6.084046989,0.412645462,13803.6172
20000,4,1,0,0,0,2,0.436276166,7,31.27281483,1.797451242,1.457518268,6.017040831,0,0,0.079041451,-0.845100805,-0.773531721,0.079041451,-0.845100805,-0.773531721,-0.32863568,-9.326831879,0.001676495,24343.45185
20000,4,1,0,0,0,3,1.909442165,2,30.96742694,1.116636595,3.784493845,2.472998616,0,0,-2.209044145,-0.400491162,-0.170019275,-2.209044145,-0.400491162,-0.170019275,2.347791836,1.420751732,0.311754647,22311.80557
20000,4,1,0,0,0,2,0.318503189,5,30.50707917,1.403804018,5.368528487,1.542875121,0,0,1.357856753,-1.326484893,1.070184352,1.357856753,-1.326484893,1.070184352,2.7069969,0.95876839,1.267055365,18585.01426
20000,4,1,0,0,0,1,2.205484999,2,30.52835542,2.195544324,2.247202402,3.360389043,0,0,0.001255675,-0.463753884,-1.295818667,0.001255675,-0.463753884,-1.295818667,0.254854002,-4.404108759,-6.287970554,12983.79222
20000,4,1,0,0,0,0,0.002239857,6,30.97701521,1.978525547,5.668286263,6.141133863,0,0,-0.264657695,1.523581626,-0.528957874,-0.264657695,1.523581626,-0.528957874,-1.626537622,-3.427827186,4.778942384,12725.29518
20000,4,1,0,0,0,2,3.988049789,7,31.44339407,1.426832452,3.756523385,0.490875361,0,0,-0.908604423,0.863644286,-0.38230378,-0.908604423,0.863644286,-0.38230378,-1.935392366,9.092511015,-4.465787458,20184.39799
20000,4,1,0,0,0,0,3.107083522,9,31.00771225,2.303942105,4.850444153,0.203156247,0,0,0.087318074,-1.623982454,-0.703741711,0.087318074,-1.623982454,-0.703741711,0.147767973,3.720690756,-4.089117939,13140.72756
20000,4,1,0,0,0,0,0.672857206,1,30.36762796,2.530298152,4.915383176,3.57348102,0,0,0.101319232,-0.480805767,-1.165019579,0.101319232,-0.480805767,-1.165019579,0.208107691,0.595622756,-2.152118737,11155.7856
20000,4,1,0,0,0,0,1.14726343,11,31.75176497,1.800007505,1.848747323,2.363469148,0,0,0.355908896,0.443786379,1.28857737,0.355908896,0.443786379,1.28857737,0.58432008,8.494398171,0.539511409,14224.27793
20000,4,1,0,0,0,1,3.42E-05,1,30.70326726,2.312252991,1.696400628,3.818171297,0,0,0.249577949,-0.633815672,-1.610186795,0.249577949,-0.633815672,-1.610186795,0.909086425,-2.952984642,-5.601967296,13608.59607
20000,4,1,0,0,0,1,1.445033833,7,31.66061835,2.565193442,4.979108476,1.994323996,0,0,0.11444834,-0.222674884,-1.573739163,0.11444834,-0.222674884,-1.573739163,0.522497993,3.605141528,-7.078827681,14002.19697
20000,4,1,0,0,0,0,0.077523174,6,30.27206863,1.013842058,5.400127666,4.044236613,0,0,0.232951854,-0.417991431,1.638763684,0.232951854,-0.417991431,1.638763684,0.468281693,2.661447591,4.197108134,12408.57718
